nome,tipo,descricao,tabela
v122,INT64,"Pessoas alfabetizadas de 35 a 39 anos de idade, do sexo feminino e cor ou raça – preta",alf_idade_gen
v123,INT64,"Pessoas alfabetizadas de 35 a 39 anos de idade, do sexo feminino e cor ou raça – amarela",alf_idade_gen
v124,INT64,"Pessoas alfabetizadas de 35 a 39 anos de idade, do sexo feminino e cor ou raça – parda",alf_idade_gen
v125,INT64,"Pessoas alfabetizadas de 35 a 39 anos de idade, do sexo feminino e cor ou raça - indígena",alf_idade_gen
v126,INT64,"Pessoas alfabetizadas de 40 a 44 anos de idade, do sexo feminino e cor ou raça – branca",alf_idade_gen
v127,INT64,"Pessoas alfabetizadas de 40 a 44 anos de idade, do sexo feminino e cor ou raça – preta",alf_idade_gen
v128,INT64,"Pessoas alfabetizadas de 40 a 44 anos de idade, do sexo feminino e cor ou raça – amarela",alf_idade_gen
v129,INT64,"Pessoas alfabetizadas de 40 a 44 anos de idade, do sexo feminino e cor ou raça – parda",alf_idade_gen
v130,INT64,"Pessoas alfabetizadas de 40 a 44 anos de idade, do sexo feminino e cor ou raça - indígena",alf_idade_gen
v131,INT64,"Pessoas alfabetizadas de 45 a 49 anos de idade, do sexo feminino e cor ou raça – branca",alf_idade_gen
v132,INT64,"Pessoas alfabetizadas de 45 a 49 anos de idade, do sexo feminino e cor ou raça – preta",alf_idade_gen
v133,INT64,"Pessoas alfabetizadas de 45 a 49 anos de idade, do sexo feminino e cor ou raça – amarela",alf_idade_gen
v134,INT64,"Pessoas alfabetizadas de 45 a 49 anos de idade, do sexo feminino e cor ou raça – parda",alf_idade_gen
v135,INT64,"Pessoas alfabetizadas de 45 a 49 anos de idade, do sexo feminino e cor ou raça – indígena",alf_idade_gen
v136,INT64,"Pessoas alfabetizadas de 50 a 54 anos de idade, do sexo feminino e cor ou raça – branca",alf_idade_gen
v137,INT64,"Pessoas alfabetizadas de 50 a 54 anos de idade, do sexo feminino e cor ou raça – preta",alf_idade_gen
v138,INT64,"Pessoas alfabetizadas de 50 a 54 anos de idade, do sexo feminino e cor ou raça – amarela",alf_idade_gen
v139,INT64,"Pessoas alfabetizadas de 50 a 54 anos de idade, do sexo feminino e cor ou raça – parda",alf_idade_gen
v140,INT64,"Pessoas alfabetizadas de 50 a 54 anos de idade, do sexo feminino e cor ou raça - indígena",alf_idade_gen
v141,INT64,"Pessoas alfabetizadas de 55 a 59 anos de idade, do sexo feminino e cor ou raça – branca",alf_idade_gen
v142,INT64,"Pessoas alfabetizadas de 55 a 59 anos de idade, do sexo feminino e cor ou raça – preta",alf_idade_gen
v143,INT64,"Pessoas alfabetizadas de 55 a 59 anos de idade, do sexo feminino e cor ou raça – amarela",alf_idade_gen
v144,INT64,"Pessoas alfabetizadas de 55 a 59 anos de idade, do sexo feminino e cor ou raça – parda",alf_idade_gen
v145,INT64,"Pessoas alfabetizadas de 55 a 59 anos de idade, do sexo feminino e cor ou raça - indígena",alf_idade_gen
v146,INT64,"Pessoas alfabetizadas de 60 a 69 anos de idade, do sexo feminino e cor ou raça – branca",alf_idade_gen
v147,INT64,"Pessoas alfabetizadas de 60 a 69 anos de idade, do sexo feminino e cor ou raça – preta",alf_idade_gen
v148,INT64,"Pessoas alfabetizadas de 60 a 69 anos de idade, do sexo feminino e cor ou raça – amarela",alf_idade_gen
v149,INT64,"Pessoas alfabetizadas de 60 a 69 anos de idade, do sexo feminino e cor ou raça – parda",alf_idade_gen
v150,INT64,"Pessoas alfabetizadas de 60 a 69 anos de idade, do sexo feminino e cor ou raça - indígena",alf_idade_gen
v151,INT64,"Pessoas alfabetizadas de 70 anos ou mais de idade, do sexo feminino e cor ou raça – branca",alf_idade_gen
v152,INT64,"Pessoas alfabetizadas de 70 anos ou mais de idade, do sexo feminino e cor ou raça – preta",alf_idade_gen
v153,INT64,"Pessoas alfabetizadas de 70 anos ou mais de idade, do sexo feminino e cor ou raça – amarela",alf_idade_gen
v154,INT64,"Pessoas alfabetizadas de 70 anos ou mais de idade, do sexo feminino e cor ou raça – parda",alf_idade_gen
v155,INT64,"Pessoas alfabetizadas de 70 anos ou mais de idade, do sexo feminino e cor ou raça - indígena",alf_idade_gen
v086,INT64,Homens alfabetizados com 5 ou mais anos de idade,alf_homem
v087,INT64,Homens alfabetizados com 5 anos de idade,alf_homem
v088,INT64,Homens alfabetizados com 6 anos de idade,alf_homem
v089,INT64,Homens alfabetizados com 7 anos de idade,alf_homem
v090,INT64,Homens alfabetizados com 8 anos de idade,alf_homem
v091,INT64,Homens alfabetizados com 9 anos de idade,alf_homem
v092,INT64,Homens alfabetizados com 10 anos de idade,alf_homem
v093,INT64,Homens alfabetizados com 11 anos de idade,alf_homem
v094,INT64,Homens alfabetizados com 12 anos de idade,alf_homem
v095,INT64,Homens alfabetizados com 13 anos de idade,alf_homem
v096,INT64,Homens alfabetizados com 14 anos de idade,alf_homem
v097,INT64,Homens alfabetizados com 15 anos de idade,alf_homem
v098,INT64,Homens alfabetizados com 16 anos de idade,alf_homem
v099,INT64,Homens alfabetizados com 17 anos de idade,alf_homem
v100,INT64,Homens alfabetizados com 18 anos de idade,alf_homem
v101,INT64,Homens alfabetizados com 19 anos de idade,alf_homem
v102,INT64,Homens alfabetizados com 20 anos de idade,alf_homem
v103,INT64,Homens alfabetizados com 21 anos de idade,alf_homem
v104,INT64,Homens alfabetizados com 22 anos de idade,alf_homem
v105,INT64,Homens alfabetizados com 23 anos de idade,alf_homem
v106,INT64,Homens alfabetizados com 24 anos de idade,alf_homem
v107,INT64,Homens alfabetizados com 25 anos de idade,alf_homem
v108,INT64,Homens alfabetizados com 26 anos de idade,alf_homem
v109,INT64,Homens alfabetizados com 27 anos de idade,alf_homem
v110,INT64,Homens alfabetizados com 28 anos de idade,alf_homem
v111,INT64,Homens alfabetizados com 29 anos de idade,alf_homem
v112,INT64,Homens alfabetizados com 30 anos de idade,alf_homem
v113,INT64,Homens alfabetizados com 31 anos de idade,alf_homem
v114,INT64,Homens alfabetizados com 32 anos de idade,alf_homem
v115,INT64,Homens alfabetizados com 33 anos de idade,alf_homem
v116,INT64,Homens alfabetizados com 34 anos de idade,alf_homem
v117,INT64,Homens alfabetizados com 35 anos de idade,alf_homem
v118,INT64,Homens alfabetizados com 36 anos de idade,alf_homem
v119,INT64,Homens alfabetizados com 37 anos de idade,alf_homem
v120,INT64,Homens alfabetizados com 38 anos de idade,alf_homem
v121,INT64,Homens alfabetizados com 39 anos de idade,alf_homem
v122,INT64,Homens alfabetizados com 40 anos de idade,alf_homem
v123,INT64,Homens alfabetizados com 41 anos de idade,alf_homem
v124,INT64,Homens alfabetizados com 42 anos de idade,alf_homem
v125,INT64,Homens alfabetizados com 43 anos de idade,alf_homem
v126,INT64,Homens alfabetizados com 44 anos de idade,alf_homem
v127,INT64,Homens alfabetizados com 45 anos de idade,alf_homem
v128,INT64,Homens alfabetizados com 46 anos de idade,alf_homem
v129,INT64,Homens alfabetizados com 47 anos de idade,alf_homem
v130,INT64,Homens alfabetizados com 48 anos de idade,alf_homem
v131,INT64,Homens alfabetizados com 49 anos de idade,alf_homem
v132,INT64,Homens alfabetizados com 50 anos de idade,alf_homem
v133,INT64,Homens alfabetizados com 51 anos de idade,alf_homem
v134,INT64,Homens alfabetizados com 52 anos de idade,alf_homem
v135,INT64,Homens alfabetizados com 53 anos de idade,alf_homem
v136,INT64,Homens alfabetizados com 54 anos de idade,alf_homem
v137,INT64,Homens alfabetizados com 55 anos de idade,alf_homem
v138,INT64,Homens alfabetizados com 56 anos de idade,alf_homem
v139,INT64,Homens alfabetizados com 57 anos de idade,alf_homem
v140,INT64,Homens alfabetizados com 58 anos de idade,alf_homem
v141,INT64,Homens alfabetizados com 59 anos de idade,alf_homem
v142,INT64,Homens alfabetizados com 60 anos de idade,alf_homem
v143,INT64,Homens alfabetizados com 61 anos de idade,alf_homem
v144,INT64,Homens alfabetizados com 62 anos de idade,alf_homem
v145,INT64,Homens alfabetizados com 63 anos de idade,alf_homem
v146,INT64,Homens alfabetizados com 64 anos de idade,alf_homem
v147,INT64,Homens alfabetizados com 65 anos de idade,alf_homem
v148,INT64,Homens alfabetizados com 66 anos de idade,alf_homem
v149,INT64,Homens alfabetizados com 67 anos de idade,alf_homem
v150,INT64,Homens alfabetizados com 68 anos de idade,alf_homem
v151,INT64,Homens alfabetizados com 69 anos de idade,alf_homem
v152,INT64,Homens alfabetizados com 70 anos de idade,alf_homem
v153,INT64,Homens alfabetizados com 71 anos de idade,alf_homem
v154,INT64,Homens alfabetizados com 72 anos de idade,alf_homem
v155,INT64,Homens alfabetizados com 73 anos de idade,alf_homem
v156,INT64,Homens alfabetizados com 74 anos de idade,alf_homem
v157,INT64,Homens alfabetizados com 75 anos de idade,alf_homem
v158,INT64,Homens alfabetizados com 76 anos de idade,alf_homem
v159,INT64,Homens alfabetizados com 77 anos de idade,alf_homem
v160,INT64,Homens alfabetizados com 78 anos de idade,alf_homem
v161,INT64,Homens alfabetizados com 79 anos de idade,alf_homem
v162,INT64,Homens alfabetizados com 80 ou mais anos de idade,alf_homem
v163,INT64,Homens responsáveis alfabetizados com 10 ou mais anos de idade em domicílios particulares,alf_homem
v164,INT64,"Homens, cônjuges ou companheiros (de sexo diferente e do mesmo sexo da pessoa responsável) alfabetizados com 10 ou mais anos de idade em domicílios particulares",alf_homem
v165,INT64,Filhos ou enteados alfabetizados com 10 ou mais anos de idade em domicílios particulares,alf_homem
v166,INT64,Pais ou sogros alfabetizados com 20 ou mais anos de idade em domicílios particulares,alf_homem
v167,INT64,Netos ou bisnetos alfabetizados com 10 ou mais anos de idade em domicílios particulares,alf_homem
v168,INT64,Irmãos alfabetizados com 10 ou mais anos de idade em domicílios particulares,alf_homem
v169,INT64,Outros parentes homens alfabetizados com 10 ou mais anos de idade em domicílios particulares,alf_homem
v170,INT64,Conviventes alfabetizados com 10 ou mais anos de idade em domicílios particulares,alf_homem
v171,INT64,Mulheres alfabetizadas com 5 ou mais anos de idade,alf_homem
v172,INT64,Mulheres alfabetizadas com 5 anos de idade,alf_homem
v173,INT64,Mulheres alfabetizadas com 6 anos de idade,alf_homem
v174,INT64,Mulheres alfabetizadas com 7 anos de idade,alf_homem
v175,INT64,Mulheres alfabetizadas com 8 anos de idade,alf_homem
v176,INT64,Mulheres alfabetizadas com 9 anos de idade,alf_homem
v177,INT64,Mulheres alfabetizadas com 10 anos de idade,alf_homem
v178,INT64,Mulheres alfabetizadas com 11 anos de idade,alf_homem
v179,INT64,Mulheres alfabetizadas com 12 anos de idade,alf_homem
v180,INT64,Mulheres alfabetizadas com 13 anos de idade,alf_homem
v181,INT64,Mulheres alfabetizadas com 14 anos de idade,alf_homem
v182,INT64,Mulheres alfabetizadas com 15 anos de idade,alf_homem
v183,INT64,Mulheres alfabetizadas com 16 anos de idade,alf_homem
v184,INT64,Mulheres alfabetizadas com 17 anos de idade,alf_homem
v185,INT64,Mulheres alfabetizadas com 18 anos de idade,alf_homem
v186,INT64,Mulheres alfabetizadas com 19 anos de idade,alf_homem
v187,INT64,Mulheres alfabetizadas com 20 anos de idade,alf_homem
v188,INT64,Mulheres alfabetizadas com 21 anos de idade,alf_homem
v189,INT64,Mulheres alfabetizadas com 22 anos de idade,alf_homem
v190,INT64,Mulheres alfabetizadas com 23 anos de idade,alf_homem
v191,INT64,Mulheres alfabetizadas com 24 anos de idade,alf_homem
v192,INT64,Mulheres alfabetizadas com 25 anos de idade,alf_homem
v193,INT64,Mulheres alfabetizadas com 26 anos de idade,alf_homem
v194,INT64,Mulheres alfabetizadas com 27 anos de idade,alf_homem
v195,INT64,Mulheres alfabetizadas com 28 anos de idade,alf_homem
v196,INT64,Mulheres alfabetizadas com 29 anos de idade,alf_homem
v197,INT64,Mulheres alfabetizadas com 30 anos de idade,alf_homem
v198,INT64,Mulheres alfabetizadas com 31 anos de idade,alf_homem
v199,INT64,Mulheres alfabetizadas com 32 anos de idade,alf_homem
v200,INT64,Mulheres alfabetizadas com 33 anos de idade,alf_homem
v201,INT64,Mulheres alfabetizadas com 34 anos de idade,alf_homem
v202,INT64,Mulheres alfabetizadas com 35 anos de idade,alf_homem
v203,INT64,Mulheres alfabetizadas com 36 anos de idade,alf_homem
v204,INT64,Mulheres alfabetizadas com 37 anos de idade,alf_homem
v205,INT64,Mulheres alfabetizadas com 38 anos de idade,alf_homem
v206,INT64,Mulheres alfabetizadas com 39 anos de idade,alf_homem
v207,INT64,Mulheres alfabetizadas com 40 anos de idade,alf_homem
v208,INT64,Mulheres alfabetizadas com 41 anos de idade,alf_homem
v209,INT64,Mulheres alfabetizadas com 42 anos de idade,alf_homem
v210,INT64,Mulheres alfabetizadas com 43 anos de idade,alf_homem
v211,INT64,Mulheres alfabetizadas com 44 anos de idade,alf_homem
v212,INT64,Mulheres alfabetizadas com 45 anos de idade,alf_homem
v213,INT64,Mulheres alfabetizadas com 46 anos de idade,alf_homem
v214,INT64,Mulheres alfabetizadas com 47 anos de idade,alf_homem
v215,INT64,Mulheres alfabetizadas com 48 anos de idade,alf_homem
v216,INT64,Mulheres alfabetizadas com 49 anos de idade,alf_homem
v217,INT64,Mulheres alfabetizadas com 50 anos de idade,alf_homem
v218,INT64,Mulheres alfabetizadas com 51 anos de idade,alf_homem
v219,INT64,Mulheres alfabetizadas com 52 anos de idade,alf_homem
v220,INT64,Mulheres alfabetizadas com 53 anos de idade,alf_homem
v221,INT64,Mulheres alfabetizadas com 54 anos de idade,alf_homem
v222,INT64,Mulheres alfabetizadas com 55 anos de idade,alf_homem
v223,INT64,Mulheres alfabetizadas com 56 anos de idade,alf_homem
v224,INT64,Mulheres alfabetizadas com 57 anos de idade,alf_homem
v225,INT64,Mulheres alfabetizadas com 58 anos de idade,alf_homem
v226,INT64,Mulheres alfabetizadas com 59 anos de idade,alf_homem
v227,INT64,Mulheres alfabetizadas com 60 anos de idade,alf_homem
v228,INT64,Mulheres alfabetizadas com 61 anos de idade,alf_homem
v229,INT64,Mulheres alfabetizadas com 62 anos de idade,alf_homem
v230,INT64,Mulheres alfabetizadas com 63 anos de idade,alf_homem
v231,INT64,Mulheres alfabetizadas com 64 anos de idade,alf_homem
v232,INT64,Mulheres alfabetizadas com 65 anos de idade,alf_homem
v233,INT64,Mulheres alfabetizadas com 66 anos de idade,alf_homem
v234,INT64,Mulheres alfabetizadas com 67 anos de idade,alf_homem
v235,INT64,Mulheres alfabetizadas com 68 anos de idade,alf_homem
v236,INT64,Mulheres alfabetizadas com 69 anos de idade,alf_homem
v237,INT64,Mulheres alfabetizadas com 70 anos de idade,alf_homem
v238,INT64,Mulheres alfabetizadas com 71 anos de idade,alf_homem
v239,INT64,Mulheres alfabetizadas com 72 anos de idade,alf_homem
v240,INT64,Mulheres alfabetizadas com 73 anos de idade,alf_homem
v241,INT64,Mulheres alfabetizadas com 74 anos de idade,alf_homem
v242,INT64,Mulheres alfabetizadas com 75 anos de idade,alf_homem
v243,INT64,Mulheres alfabetizadas com 76 anos de idade,alf_homem
v244,INT64,Mulheres alfabetizadas com 77 anos de idade,alf_homem
v245,INT64,Mulheres alfabetizadas com 78 anos de idade,alf_homem
v246,INT64,Mulheres alfabetizadas com 79 anos de idade,alf_homem
v247,INT64,Mulheres alfabetizadas com 80 ou mais anos de idade,alf_homem
v248,INT64,Mulheres responsáveis alfabetizadas com 10 ou mais anos de idade em domicílios particulares,alf_homem
v249,INT64,"Mulheres, cônjuges ou companheiras (de sexo diferente e do mesmo sexo da pessoa responsável) alfabetizadas com 10 ou mais anos de idade em domicílios particulares",alf_homem
v250,INT64,Filhas ou enteadas alfabetizadas com 10 ou mais anos de idade em domicílios particulares,alf_homem
v251,INT64,Mães ou sogras alfabetizadas com 20 ou mais anos de idade em domicílios particulares,alf_homem
v252,INT64,Netas ou bisnetas alfabetizadas com 10 ou mais anos de idade em domicílios particulares,alf_homem
v253,INT64,Irmãs alfabetizadas com 10 ou mais anos de idade em domicílios particulares,alf_homem
v254,INT64,Outros parentes mulheres alfabetizadas com 10 ou mais anos de idade em domicílios particulares,alf_homem
v255,INT64,Conviventes alfabetizadas com 10 mais anos de idade em domicílios particulares,alf_homem
v001,INT64,Genro ou nora com 10 a 14 anos de idade,rel_par_outros
v002,INT64,Genro ou nora com 15 a 19 anos de idade,rel_par_outros
v003,INT64,Genro ou nora com 20 a 24 anos de idade,rel_par_outros
v004,INT64,Genro ou nora com 25 a 29 anos de idade,rel_par_outros
v005,INT64,Genro ou nora com 30 a 34 anos de idade,rel_par_outros
v006,INT64,Genro ou nora com 35 a 39 anos de idade,rel_par_outros
v007,INT64,Genro ou nora com 40 a 44 anos de idade,rel_par_outros
v008,INT64,Genro ou nora com 45 a 49 anos de idade,rel_par_outros
v009,INT64,Genro ou nora com 50 a 54 anos de idade,rel_par_outros
v010,INT64,Genro ou nora com 55 a 59 anos de idade,rel_par_outros
v011,INT64,Genro ou nora com 60 a 64 anos de idade,rel_par_outros
v012,INT64,Genro ou nora com 65 a 69 anos de idade,rel_par_outros
v013,INT64,Genro ou nora com 70 a 74 anos de idade,rel_par_outros
v014,INT64,Genro ou nora com 75 a 79 anos de idade,rel_par_outros
v015,INT64,Genro ou nora com 80 anos ou mais de idade,rel_par_outros
v016,INT64,Genro com 10 a 14 anos de idade,rel_par_outros
v017,INT64,Genro com 15 a 19 anos de idade,rel_par_outros
v018,INT64,Genro com 20 a 24 anos de idade,rel_par_outros
v019,INT64,Genro com 25 a 29 anos de idade,rel_par_outros
v020,INT64,Genro com 30 a 34 anos de idade,rel_par_outros
v021,INT64,Genro com 35 a 39 anos de idade,rel_par_outros
v022,INT64,Genro com 40 a 44 anos de idade,rel_par_outros
v023,INT64,Genro com 45 a 49 anos de idade,rel_par_outros
v024,INT64,Genro com 50 a 54 anos de idade,rel_par_outros
v025,INT64,Genro com 55 a 59 anos de idade,rel_par_outros
v026,INT64,Genro com 60 a 64 anos de idade,rel_par_outros
v027,INT64,Genro com 65 a 69 anos de idade,rel_par_outros
v028,INT64,Genro com 70 a 74 anos de idade,rel_par_outros
v029,INT64,Genro com 75 a 79 anos de idade,rel_par_outros
v030,INT64,Genro com 80 anos ou mais de idade,rel_par_outros
v031,INT64,Nora com 10 a 14 anos de idade,rel_par_outros
v032,INT64,Nora com 15 a 19 anos de idade,rel_par_outros
v033,INT64,Nora com 20 a 24 anos de idade,rel_par_outros
v034,INT64,Nora com 25 a 29 anos de idade,rel_par_outros
v035,INT64,Nora com 30 a 34 anos de idade,rel_par_outros
v036,INT64,Nora com 35 a 39 anos de idade,rel_par_outros
v037,INT64,Nora com 40 a 44 anos de idade,rel_par_outros
v038,INT64,Nora com 45 a 49 anos de idade,rel_par_outros
v039,INT64,Nora com 50 a 54 anos de idade,rel_par_outros
v040,INT64,Nora com 55 a 59 anos de idade,rel_par_outros
